0; 0.5; 1; 1.5; 2; 2.5; 3; 3.5; 4; 4.5; 5; 5.5; 6; 6.5; 7; 7.5; 8; 8.5; 9; 9.5; 10; 10.5; 11; 11.5; 12; 12.5; 13; 13.5; 14; 14.5; 15; 15.5; 16; 16.5; 17; 17.5; 18; 18.5; 19; 19.5; 20; 20.5; 21; 21.5; 22; 22.5; 23; 23.5; 24; 
11.3742; 11.3742; 11.377; 11.3826; 11.3909; 11.402; 11.4157; 11.432; 11.4509; 11.4722; 11.4959; 11.5218; 11.5499; 11.58; 11.6119; 11.6456; 11.6809; 11.7176; 11.7556; 11.7946; 11.8346; 11.8753; 11.9165; 11.9582; 12; 12.0418; 12.0835; 12.1247; 12.1654; 12.2054; 12.2444; 12.2824; 12.3191; 12.3544; 12.3881; 12.42; 12.4501; 12.4782; 12.5041; 12.5278; 12.5491; 12.568; 12.5843; 12.598; 12.6091; 12.6174; 12.623; 12.6258; 12.6258; 
11.3867; 11.3867; 11.3894; 11.3949; 11.4031; 11.4139; 11.4273; 11.4434; 11.4618; 11.4827; 11.506; 11.5314; 11.5589; 11.5884; 11.6197; 11.6527; 11.6873; 11.7232; 11.7604; 11.7987; 11.8379; 11.8778; 11.9182; 11.959; 12; 12.041; 12.0818; 12.1222; 12.1621; 12.2013; 12.2396; 12.2768; 12.3127; 12.3473; 12.3803; 12.4116; 12.4411; 12.4686; 12.494; 12.5173; 12.5382; 12.5566; 12.5727; 12.5861; 12.5969; 12.6051; 12.6106; 12.6133; 12.6133; 
11.3989; 11.3989; 11.4016; 11.407; 11.415; 11.4256; 11.4388; 11.4545; 11.4726; 11.4931; 11.5158; 11.5407; 11.5677; 11.5966; 11.6273; 11.6596; 11.6935; 11.7288; 11.7652; 11.8027; 11.8411; 11.8802; 11.9198; 11.9598; 12; 12.0402; 12.0802; 12.1198; 12.1589; 12.1973; 12.2348; 12.2712; 12.3065; 12.3404; 12.3727; 12.4034; 12.4323; 12.4593; 12.4842; 12.5069; 12.5274; 12.5455; 12.5612; 12.5744; 12.585; 12.593; 12.5984; 12.6011; 12.6011; 
11.4109; 11.4109; 11.4135; 11.4188; 11.4266; 11.4371; 11.45; 11.4654; 11.4831; 11.5032; 11.5255; 11.5499; 11.5763; 11.6046; 11.6347; 11.6664; 11.6996; 11.7342; 11.7699; 11.8067; 11.8443; 11.8826; 11.9214; 11.9606; 12; 12.0394; 12.0786; 12.1174; 12.1557; 12.1933; 12.2301; 12.2658; 12.3004; 12.3336; 12.3653; 12.3954; 12.4237; 12.4501; 12.4745; 12.4968; 12.5169; 12.5346; 12.55; 12.5629; 12.5734; 12.5812; 12.5865; 12.5891; 12.5891; 
11.4227; 11.4227; 11.4253; 11.4304; 11.4381; 11.4483; 11.461; 11.476; 11.4934; 11.5131; 11.535; 11.5589; 11.5848; 11.6125; 11.642; 11.6731; 11.7056; 11.7395; 11.7745; 11.8105; 11.8474; 11.8849; 11.923; 11.9614; 12; 12.0386; 12.077; 12.1151; 12.1526; 12.1895; 12.2255; 12.2605; 12.2944; 12.3269; 12.358; 12.3875; 12.4152; 12.4411; 12.465; 12.4869; 12.5066; 12.524; 12.539; 12.5517; 12.5619; 12.5696; 12.5747; 12.5773; 12.5773; 
11.4342; 11.4342; 11.4367; 11.4418; 11.4493; 11.4593; 11.4717; 11.4865; 11.5035; 11.5228; 11.5442; 11.5677; 11.5931; 11.6203; 11.6491; 11.6796; 11.7115; 11.7447; 11.779; 11.8143; 11.8504; 11.8872; 11.9245; 11.9622; 12; 12.0378; 12.0755; 12.1128; 12.1496; 12.1857; 12.221; 12.2553; 12.2885; 12.3204; 12.3509; 12.3797; 12.4069; 12.4323; 12.4558; 12.4772; 12.4965; 12.5135; 12.5283; 12.5407; 12.5507; 12.5582; 12.5633; 12.5658; 12.5658; 
11.4455; 11.4455; 11.448; 11.4529; 11.4603; 11.4701; 11.4823; 11.4967; 11.5135; 11.5323; 11.5533; 11.5763; 11.6012; 11.6278; 11.6562; 11.686; 11.7173; 11.7498; 11.7834; 11.818; 11.8534; 11.8895; 11.9261; 11.9629; 12; 12.0371; 12.0739; 12.1105; 12.1466; 12.182; 12.2166; 12.2502; 12.2827; 12.314; 12.3438; 12.3722; 12.3988; 12.4237; 12.4467; 12.4677; 12.4865; 12.5033; 12.5177; 12.5299; 12.5397; 12.5471; 12.552; 12.5545; 12.5545; 
11.4566; 11.4566; 11.459; 11.4638; 11.4711; 11.4807; 11.4926; 11.5068; 11.5232; 11.5417; 11.5622; 11.5848; 11.6091; 11.6353; 11.663; 11.6923; 11.7229; 11.7548; 11.7877; 11.8216; 11.8563; 11.8917; 11.9275; 11.9637; 12; 12.0363; 12.0725; 12.1083; 12.1437; 12.1784; 12.2123; 12.2452; 12.2771; 12.3077; 12.337; 12.3647; 12.3909; 12.4152; 12.4378; 12.4583; 12.4768; 12.4932; 12.5074; 12.5193; 12.5289; 12.5362; 12.541; 12.5434; 12.5434; 
11.4674; 11.4674; 11.4698; 11.4745; 11.4816; 11.491; 11.5027; 11.5166; 11.5327; 11.5508; 11.571; 11.5931; 11.6169; 11.6425; 11.6697; 11.6984; 11.7284; 11.7597; 11.792; 11.8252; 11.8592; 11.8939; 11.929; 11.9644; 12; 12.0356; 12.071; 12.1061; 12.1408; 12.1748; 12.208; 12.2403; 12.2716; 12.3016; 12.3303; 12.3575; 12.3831; 12.4069; 12.429; 12.4492; 12.4673; 12.4834; 12.4973; 12.509; 12.5184; 12.5255; 12.5302; 12.5326; 12.5326; 
11.478; 11.478; 11.4804; 11.485; 11.492; 11.5012; 11.5126; 11.5263; 11.542; 11.5598; 11.5795; 11.6012; 11.6246; 11.6497; 11.6763; 11.7044; 11.7339; 11.7645; 11.7961; 11.8287; 11.862; 11.896; 11.9304; 11.9651; 12; 12.0349; 12.0696; 12.104; 12.138; 12.1713; 12.2039; 12.2355; 12.2661; 12.2956; 12.3237; 12.3503; 12.3754; 12.3988; 12.4205; 12.4402; 12.458; 12.4737; 12.4874; 12.4988; 12.508; 12.515; 12.5196; 12.522; 12.522; 
11.4885; 11.4885; 11.4907; 11.4953; 11.5021; 11.5111; 11.5224; 11.5357; 11.5512; 11.5686; 11.5879; 11.6091; 11.6321; 11.6567; 11.6828; 11.7103; 11.7392; 11.7692; 11.8002; 11.8321; 11.8648; 11.8981; 11.9318; 11.9658; 12; 12.0342; 12.0682; 12.1019; 12.1352; 12.1679; 12.1998; 12.2308; 12.2608; 12.2897; 12.3172; 12.3433; 12.3679; 12.3909; 12.4121; 12.4314; 12.4488; 12.4643; 12.4776; 12.4889; 12.4979; 12.5047; 12.5093; 12.5115; 12.5115; 
11.4987; 11.4987; 11.5009; 11.5054; 11.5121; 11.5209; 11.5319; 11.545; 11.5601; 11.5772; 11.5962; 11.6169; 11.6394; 11.6635; 11.6891; 11.7161; 11.7444; 11.7738; 11.8042; 11.8355; 11.8675; 11.9001; 11.9331; 11.9665; 12; 12.0335; 12.0669; 12.0999; 12.1325; 12.1645; 12.1958; 12.2262; 12.2556; 12.2839; 12.3109; 12.3365; 12.3606; 12.3831; 12.4038; 12.4228; 12.4399; 12.455; 12.4681; 12.4791; 12.4879; 12.4946; 12.4991; 12.5013; 12.5013; 
11.5087; 11.5087; 11.5109; 11.5152; 11.5218; 11.5305; 11.5412; 11.5541; 11.5689; 11.5856; 11.6042; 11.6246; 11.6466; 11.6702; 11.6953; 11.7218; 11.7495; 11.7783; 11.8081; 11.8387; 11.8701; 11.9021; 11.9345; 11.9672; 12; 12.0328; 12.0655; 12.0979; 12.1299; 12.1613; 12.1919; 12.2217; 12.2505; 12.2782; 12.3047; 12.3298; 12.3534; 12.3754; 12.3958; 12.4144; 12.4311; 12.4459; 12.4588; 12.4695; 12.4782; 12.4848; 12.4891; 12.4913; 12.4913; 
11.5185; 11.5185; 11.5206; 11.5249; 11.5313; 11.5398; 11.5504; 11.563; 11.5775; 11.5939; 11.6121; 11.6321; 11.6537; 11.6768; 11.7014; 11.7273; 11.7545; 11.7827; 11.8119; 11.842; 11.8727; 11.904; 11.9358; 11.9678; 12; 12.0322; 12.0642; 12.096; 12.1273; 12.158; 12.1881; 12.2173; 12.2455; 12.2727; 12.2986; 12.3232; 12.3463; 12.3679; 12.3879; 12.4061; 12.4225; 12.437; 12.4496; 12.4602; 12.4687; 12.4751; 12.4794; 12.4815; 12.4815; 
11.5281; 11.5281; 11.5302; 11.5344; 11.5407; 11.549; 11.5594; 11.5717; 11.5859; 11.602; 11.6199; 11.6394; 11.6606; 11.6833; 11.7074; 11.7328; 11.7594; 11.787; 11.8157; 11.8451; 11.8753; 11.9059; 11.9371; 11.9685; 12; 12.0315; 12.0629; 12.0941; 12.1247; 12.1549; 12.1843; 12.213; 12.2406; 12.2672; 12.2926; 12.3167; 12.3394; 12.3606; 12.3801; 12.398; 12.4141; 12.4283; 12.4406; 12.451; 12.4593; 12.4656; 12.4698; 12.4719; 12.4719; 
11.5375; 11.5375; 11.5396; 11.5437; 11.5499; 11.558; 11.5682; 11.5802; 11.5942; 11.61; 11.6275; 11.6466; 11.6674; 11.6896; 11.7132; 11.7381; 11.7642; 11.7913; 11.8193; 11.8482; 11.8777; 11.9078; 11.9383; 11.9691; 12; 12.0309; 12.0617; 12.0922; 12.1223; 12.1518; 12.1807; 12.2087; 12.2358; 12.2619; 12.2868; 12.3104; 12.3326; 12.3534; 12.3725; 12.39; 12.4058; 12.4198; 12.4318; 12.442; 12.4501; 12.4563; 12.4604; 12.4625; 12.4625; 
11.5467; 11.5467; 11.5488; 11.5528; 11.5588; 11.5668; 11.5768; 11.5886; 11.6023; 11.6177; 11.6349; 11.6537; 11.674; 11.6958; 11.7189; 11.7433; 11.7689; 11.7955; 11.823; 11.8512; 11.8802; 11.9097; 11.9396; 11.9697; 12; 12.0303; 12.0604; 12.0903; 12.1198; 12.1488; 12.177; 12.2045; 12.2311; 12.2567; 12.2811; 12.3042; 12.326; 12.3463; 12.3651; 12.3823; 12.3977; 12.4114; 12.4232; 12.4332; 12.4412; 12.4472; 12.4512; 12.4533; 12.4533; 
11.5558; 11.5558; 11.5578; 11.5617; 11.5676; 11.5755; 11.5852; 11.5968; 11.6102; 11.6254; 11.6422; 11.6606; 11.6805; 11.7019; 11.7245; 11.7485; 11.7735; 11.7995; 11.8265; 11.8542; 11.8826; 11.9115; 11.9408; 11.9703; 12; 12.0297; 12.0592; 12.0885; 12.1174; 12.1458; 12.1735; 12.2005; 12.2265; 12.2515; 12.2755; 12.2981; 12.3195; 12.3394; 12.3578; 12.3746; 12.3898; 12.4032; 12.4148; 12.4245; 12.4324; 12.4383; 12.4422; 12.4442; 12.4442; 
11.5647; 11.5647; 11.5666; 11.5705; 11.5763; 11.584; 11.5935; 11.6049; 11.618; 11.6328; 11.6493; 11.6674; 11.6869; 11.7078; 11.73; 11.7535; 11.778; 11.8035; 11.83; 11.8571; 11.8849; 11.9132; 11.9419; 11.9709; 12; 12.0291; 12.0581; 12.0868; 12.1151; 12.1429; 12.17; 12.1965; 12.222; 12.2465; 12.27; 12.2922; 12.3131; 12.3326; 12.3507; 12.3672; 12.382; 12.3951; 12.4065; 12.416; 12.4237; 12.4295; 12.4334; 12.4353; 12.4353; 
11.5733; 11.5733; 11.5752; 11.5791; 11.5847; 11.5923; 11.6016; 11.6128; 11.6256; 11.6402; 11.6563; 11.674; 11.6931; 11.7136; 11.7354; 11.7584; 11.7824; 11.8075; 11.8333; 11.86; 11.8872; 11.915; 11.9431; 11.9715; 12; 12.0285; 12.0569; 12.085; 12.1128; 12.14; 12.1667; 12.1925; 12.2176; 12.2416; 12.2646; 12.2864; 12.3069; 12.326; 12.3437; 12.3598; 12.3744; 12.3872; 12.3984; 12.4077; 12.4153; 12.4209; 12.4248; 12.4267; 12.4267; 
11.5819; 11.5819; 11.5837; 11.5875; 11.593; 11.6004; 11.6096; 11.6205; 11.6331; 11.6474; 11.6632; 11.6805; 11.6993; 11.7194; 11.7407; 11.7632; 11.7868; 11.8113; 11.8367; 11.8628; 11.8895; 11.9167; 11.9442; 11.9721; 12; 12.0279; 12.0558; 12.0833; 12.1105; 12.1372; 12.1633; 12.1887; 12.2132; 12.2368; 12.2593; 12.2806; 12.3007; 12.3195; 12.3368; 12.3526; 12.3669; 12.3795; 12.3904; 12.3996; 12.407; 12.4125; 12.4163; 12.4181; 12.4181; 
11.5902; 11.5902; 11.592; 11.5957; 11.6011; 11.6084; 11.6174; 11.6281; 11.6404; 11.6544; 11.6699; 11.6869; 11.7053; 11.725; 11.7459; 11.7679; 11.791; 11.8151; 11.8399; 11.8655; 11.8917; 11.9183; 11.9453; 11.9726; 12; 12.0274; 12.0547; 12.0817; 12.1083; 12.1345; 12.1601; 12.1849; 12.209; 12.2321; 12.2541; 12.275; 12.2947; 12.3131; 12.3301; 12.3456; 12.3596; 12.3719; 12.3826; 12.3916; 12.3989; 12.4043; 12.408; 12.4098; 12.4098; 
11.5984; 11.5984; 11.6002; 11.6038; 11.6091; 11.6162; 11.625; 11.6355; 11.6476; 11.6613; 11.6765; 11.6931; 11.7111; 11.7305; 11.751; 11.7726; 11.7952; 11.8188; 11.8431; 11.8682; 11.8938; 11.92; 11.9464; 11.9732; 12; 12.0268; 12.0536; 12.08; 12.1062; 12.1318; 12.1569; 12.1812; 12.2048; 12.2274; 12.249; 12.2695; 12.2889; 12.3069; 12.3235; 12.3387; 12.3524; 12.3645; 12.375; 12.3838; 12.3909; 12.3962; 12.3998; 12.4016; 12.4016; 
11.6064; 11.6064; 11.6082; 11.6117; 11.6169; 11.6239; 11.6325; 11.6428; 11.6546; 11.6681; 11.6829; 11.6993; 11.7169; 11.7358; 11.7559; 11.7771; 11.7993; 11.8224; 11.8463; 11.8708; 11.896; 11.9216; 11.9475; 11.9737; 12; 12.0263; 12.0525; 12.0784; 12.104; 12.1292; 12.1537; 12.1776; 12.2007; 12.2229; 12.2441; 12.2642; 12.2831; 12.3007; 12.3171; 12.3319; 12.3454; 12.3572; 12.3675; 12.3761; 12.3831; 12.3883; 12.3918; 12.3936; 12.3936; 
11.6143; 11.6143; 11.616; 11.6194; 11.6246; 11.6314; 11.6398; 11.6499; 11.6615; 11.6747; 11.6893; 11.7053; 11.7226; 11.7411; 11.7608; 11.7816; 11.8033; 11.8259; 11.8493; 11.8734; 11.898; 11.9231; 11.9486; 11.9742; 12; 12.0258; 12.0514; 12.0769; 12.102; 12.1266; 12.1507; 12.1741; 12.1967; 12.2184; 12.2392; 12.2589; 12.2774; 12.2947; 12.3107; 12.3253; 12.3385; 12.3501; 12.3602; 12.3686; 12.3754; 12.3806; 12.384; 12.3857; 12.3857; 
11.622; 11.622; 11.6236; 11.627; 11.632; 11.6387; 11.647; 11.6569; 11.6683; 11.6812; 11.6955; 11.7111; 11.7281; 11.7463; 11.7656; 11.7859; 11.8072; 11.8294; 11.8523; 11.8759; 11.9001; 11.9247; 11.9496; 11.9747; 12; 12.0253; 12.0504; 12.0753; 12.0999; 12.1241; 12.1477; 12.1706; 12.1928; 12.2141; 12.2344; 12.2537; 12.2719; 12.2889; 12.3045; 12.3188; 12.3317; 12.3431; 12.353; 12.3613; 12.368; 12.373; 12.3764; 12.378; 12.378; 
11.6295; 11.6295; 11.6312; 11.6345; 11.6394; 11.6459; 11.6541; 11.6637; 11.6749; 11.6875; 11.7016; 11.7169; 11.7335; 11.7513; 11.7703; 11.7902; 11.8111; 11.8328; 11.8553; 11.8784; 11.9021; 11.9262; 11.9506; 11.9752; 12; 12.0248; 12.0494; 12.0738; 12.0979; 12.1216; 12.1447; 12.1672; 12.1889; 12.2098; 12.2297; 12.2487; 12.2665; 12.2831; 12.2984; 12.3125; 12.3251; 12.3363; 12.3459; 12.3541; 12.3606; 12.3655; 12.3688; 12.3705; 12.3705; 
11.6369; 11.6369; 11.6385; 11.6418; 11.6466; 11.653; 11.661; 11.6704; 11.6814; 11.6938; 11.7075; 11.7226; 11.7388; 11.7563; 11.7748; 11.7944; 11.8149; 11.8361; 11.8582; 11.8808; 11.904; 11.9276; 11.9516; 11.9757; 12; 12.0243; 12.0484; 12.0724; 12.096; 12.1192; 12.1418; 12.1639; 12.1851; 12.2056; 12.2252; 12.2437; 12.2612; 12.2774; 12.2925; 12.3062; 12.3186; 12.3296; 12.339; 12.347; 12.3534; 12.3582; 12.3615; 12.3631; 12.3631; 
11.6441; 11.6441; 11.6457; 11.6489; 11.6536; 11.6599; 11.6677; 11.677; 11.6878; 11.6999; 11.7134; 11.7281; 11.7441; 11.7612; 11.7793; 11.7985; 11.8185; 11.8394; 11.861; 11.8832; 11.9059; 11.9291; 11.9525; 11.9762; 12; 12.0238; 12.0475; 12.0709; 12.0941; 12.1168; 12.139; 12.1606; 12.1815; 12.2015; 12.2207; 12.2388; 12.2559; 12.2719; 12.2866; 12.3001; 12.3122; 12.323; 12.3323; 12.3401; 12.3464; 12.3511; 12.3543; 12.3559; 12.3559; 
11.6512; 11.6512; 11.6528; 11.6559; 11.6606; 11.6667; 11.6744; 11.6835; 11.694; 11.7059; 11.7191; 11.7335; 11.7492; 11.7659; 11.7837; 11.8025; 11.8222; 11.8426; 11.8638; 11.8855; 11.9078; 11.9305; 11.9535; 11.9767; 12; 12.0233; 12.0465; 12.0695; 12.0922; 12.1145; 12.1362; 12.1574; 12.1778; 12.1975; 12.2163; 12.2341; 12.2508; 12.2665; 12.2809; 12.2941; 12.306; 12.3165; 12.3256; 12.3333; 12.3394; 12.3441; 12.3472; 12.3488; 12.3488; 
11.6582; 11.6582; 11.6597; 11.6628; 11.6673; 11.6734; 11.6809; 11.6898; 11.7001; 11.7117; 11.7247; 11.7388; 11.7542; 11.7706; 11.7881; 11.8065; 11.8257; 11.8458; 11.8665; 11.8878; 11.9096; 11.9319; 11.9544; 11.9772; 12; 12.0228; 12.0456; 12.0681; 12.0904; 12.1122; 12.1335; 12.1542; 12.1743; 12.1935; 12.2119; 12.2294; 12.2458; 12.2612; 12.2753; 12.2883; 12.2999; 12.3102; 12.3191; 12.3266; 12.3327; 12.3372; 12.3403; 12.3418; 12.3418; 
11.665; 11.665; 11.6665; 11.6695; 11.674; 11.6799; 11.6872; 11.696; 11.7061; 11.7175; 11.7302; 11.7441; 11.7591; 11.7752; 11.7923; 11.8103; 11.8292; 11.8488; 11.8692; 11.8901; 11.9115; 11.9332; 11.9553; 11.9776; 12; 12.0224; 12.0447; 12.0668; 12.0885; 12.1099; 12.1308; 12.1512; 12.1708; 12.1897; 12.2077; 12.2248; 12.2409; 12.2559; 12.2698; 12.2825; 12.2939; 12.304; 12.3128; 12.3201; 12.326; 12.3305; 12.3335; 12.335; 12.335; 
11.6717; 11.6717; 11.6732; 11.6761; 11.6805; 11.6863; 11.6935; 11.702; 11.7119; 11.7231; 11.7356; 11.7492; 11.7639; 11.7797; 11.7964; 11.8141; 11.8326; 11.8519; 11.8718; 11.8923; 11.9132; 11.9346; 11.9562; 11.9781; 12; 12.0219; 12.0438; 12.0654; 12.0868; 12.1077; 12.1282; 12.1481; 12.1674; 12.1859; 12.2036; 12.2203; 12.2361; 12.2508; 12.2644; 12.2769; 12.2881; 12.298; 12.3065; 12.3137; 12.3195; 12.3239; 12.3268; 12.3283; 12.3283; 
11.6783; 11.6783; 11.6797; 11.6826; 11.6869; 11.6925; 11.6996; 11.708; 11.7177; 11.7287; 11.7408; 11.7542; 11.7686; 11.7841; 11.8005; 11.8178; 11.8359; 11.8548; 11.8743; 11.8944; 11.915; 11.9359; 11.9571; 11.9785; 12; 12.0215; 12.0429; 12.0641; 12.085; 12.1056; 12.1257; 12.1452; 12.1641; 12.1822; 12.1995; 12.2159; 12.2314; 12.2458; 12.2592; 12.2713; 12.2823; 12.292; 12.3004; 12.3075; 12.3131; 12.3174; 12.3203; 12.3217; 12.3217; 
11.6847; 11.6847; 11.6861; 11.6889; 11.6931; 11.6987; 11.7056; 11.7138; 11.7233; 11.7341; 11.746; 11.7591; 11.7732; 11.7884; 11.8045; 11.8215; 11.8392; 11.8577; 11.8768; 11.8965; 11.9166; 11.9372; 11.9579; 11.9789; 12; 12.0211; 12.0421; 12.0628; 12.0834; 12.1035; 12.1232; 12.1423; 12.1608; 12.1785; 12.1955; 12.2116; 12.2268; 12.2409; 12.254; 12.2659; 12.2767; 12.2862; 12.2944; 12.3013; 12.3069; 12.3111; 12.3139; 12.3153; 12.3153; 
11.691; 11.691; 11.6924; 11.6951; 11.6992; 11.7047; 11.7115; 11.7195; 11.7289; 11.7394; 11.7511; 11.7639; 11.7777; 11.7926; 11.8084; 11.825; 11.8424; 11.8606; 11.8793; 11.8986; 11.9183; 11.9384; 11.9588; 11.9793; 12; 12.0207; 12.0412; 12.0616; 12.0817; 12.1014; 12.1207; 12.1394; 12.1576; 12.175; 12.1916; 12.2074; 12.2223; 12.2361; 12.2489; 12.2606; 12.2711; 12.2805; 12.2885; 12.2953; 12.3008; 12.3049; 12.3076; 12.309; 12.309; 
11.6972; 11.6972; 11.6985; 11.7012; 11.7052; 11.7106; 11.7172; 11.7251; 11.7343; 11.7446; 11.756; 11.7686; 11.7822; 11.7967; 11.8122; 11.8285; 11.8456; 11.8633; 11.8817; 11.9006; 11.9199; 11.9396; 11.9596; 11.9798; 12; 12.0202; 12.0404; 12.0604; 12.0801; 12.0994; 12.1183; 12.1367; 12.1544; 12.1715; 12.1878; 12.2033; 12.2178; 12.2314; 12.244; 12.2554; 12.2657; 12.2749; 12.2828; 12.2894; 12.2948; 12.2988; 12.3015; 12.3028; 12.3028; 
11.7032; 11.7032; 11.7045; 11.7072; 11.7111; 11.7164; 11.7229; 11.7306; 11.7396; 11.7497; 11.7609; 11.7732; 11.7865; 11.8008; 11.816; 11.8319; 11.8487; 11.8661; 11.8841; 11.9026; 11.9215; 11.9408; 11.9604; 11.9802; 12; 12.0198; 12.0396; 12.0592; 12.0785; 12.0974; 12.1159; 12.1339; 12.1513; 12.1681; 12.184; 12.1992; 12.2135; 12.2268; 12.2391; 12.2503; 12.2604; 12.2694; 12.2771; 12.2836; 12.2889; 12.2928; 12.2955; 12.2968; 12.2968; 
11.7091; 11.7091; 11.7104; 11.713; 11.7169; 11.722; 11.7284; 11.736; 11.7448; 11.7547; 11.7657; 11.7777; 11.7908; 11.8048; 11.8196; 11.8353; 11.8517; 11.8687; 11.8864; 11.9045; 11.9231; 11.942; 11.9612; 11.9806; 12; 12.0194; 12.0388; 12.058; 12.0769; 12.0955; 12.1136; 12.1313; 12.1483; 12.1647; 12.1804; 12.1952; 12.2092; 12.2223; 12.2343; 12.2453; 12.2552; 12.264; 12.2716; 12.278; 12.2831; 12.287; 12.2896; 12.2909; 12.2909; 
11.7149; 11.7149; 11.7162; 11.7187; 11.7225; 11.7276; 11.7338; 11.7413; 11.7499; 11.7596; 11.7704; 11.7822; 11.795; 11.8087; 11.8232; 11.8386; 11.8546; 11.8714; 11.8886; 11.9064; 11.9246; 11.9432; 11.962; 11.9809; 12; 12.0191; 12.038; 12.0568; 12.0754; 12.0936; 12.1114; 12.1286; 12.1454; 12.1614; 12.1768; 12.1913; 12.205; 12.2178; 12.2296; 12.2404; 12.2501; 12.2587; 12.2662; 12.2724; 12.2775; 12.2813; 12.2838; 12.2851; 12.2851; 
11.7206; 11.7206; 11.7219; 11.7244; 11.7281; 11.733; 11.7391; 11.7464; 11.7549; 11.7644; 11.7749; 11.7865; 11.7991; 11.8125; 11.8268; 11.8418; 11.8575; 11.8739; 11.8909; 11.9083; 11.9261; 11.9443; 11.9627; 11.9813; 12; 12.0187; 12.0373; 12.0557; 12.0739; 12.0917; 12.1091; 12.1261; 12.1425; 12.1582; 12.1732; 12.1875; 12.2009; 12.2135; 12.2251; 12.2356; 12.2451; 12.2536; 12.2609; 12.267; 12.2719; 12.2756; 12.2781; 12.2794; 12.2794; 
11.7262; 11.7262; 11.7274; 11.7299; 11.7335; 11.7383; 11.7443; 11.7515; 11.7597; 11.7691; 11.7794; 11.7908; 11.8031; 11.8162; 11.8302; 11.845; 11.8604; 11.8764; 11.893; 11.9101; 11.9276; 11.9454; 11.9635; 11.9817; 12; 12.0183; 12.0365; 12.0546; 12.0724; 12.0899; 12.107; 12.1236; 12.1396; 12.155; 12.1698; 12.1838; 12.1969; 12.2092; 12.2206; 12.2309; 12.2403; 12.2485; 12.2557; 12.2617; 12.2665; 12.2701; 12.2726; 12.2738; 12.2738; 
11.7317; 11.7317; 11.7329; 11.7352; 11.7388; 11.7436; 11.7494; 11.7565; 11.7645; 11.7737; 11.7838; 11.795; 11.807; 11.8199; 11.8336; 11.848; 11.8632; 11.8789; 11.8952; 11.9119; 11.9291; 11.9465; 11.9642; 11.9821; 12; 12.0179; 12.0358; 12.0535; 12.0709; 12.0881; 12.1048; 12.1211; 12.1368; 12.152; 12.1664; 12.1801; 12.193; 12.205; 12.2162; 12.2263; 12.2355; 12.2435; 12.2506; 12.2564; 12.2612; 12.2648; 12.2671; 12.2683; 12.2683; 
11.737; 11.737; 11.7382; 11.7405; 11.744; 11.7487; 11.7544; 11.7613; 11.7692; 11.7782; 11.7882; 11.7991; 11.8109; 11.8235; 11.8369; 11.8511; 11.8659; 11.8813; 11.8973; 11.9137; 11.9305; 11.9476; 11.9649; 11.9824; 12; 12.0176; 12.0351; 12.0524; 12.0695; 12.0863; 12.1027; 12.1187; 12.1341; 12.1489; 12.1631; 12.1765; 12.1891; 12.2009; 12.2118; 12.2218; 12.2308; 12.2387; 12.2456; 12.2513; 12.256; 12.2595; 12.2618; 12.263; 12.263; 
11.7423; 11.7423; 11.7434; 11.7457; 11.7491; 11.7537; 11.7593; 11.7661; 11.7738; 11.7826; 11.7924; 11.8031; 11.8146; 11.827; 11.8402; 11.8541; 11.8686; 11.8837; 11.8993; 11.9154; 11.9319; 11.9486; 11.9656; 11.9828; 12; 12.0172; 12.0344; 12.0514; 12.0681; 12.0846; 12.1007; 12.1163; 12.1314; 12.1459; 12.1598; 12.173; 12.1854; 12.1969; 12.2076; 12.2174; 12.2262; 12.2339; 12.2407; 12.2463; 12.2509; 12.2543; 12.2566; 12.2577; 12.2577; 
11.7474; 11.7474; 11.7485; 11.7508; 11.7541; 11.7586; 11.7642; 11.7707; 11.7784; 11.787; 11.7965; 11.807; 11.8183; 11.8305; 11.8434; 11.857; 11.8712; 11.886; 11.9013; 11.9171; 11.9332; 11.9497; 11.9663; 11.9831; 12; 12.0169; 12.0337; 12.0503; 12.0668; 12.0829; 12.0987; 12.114; 12.1288; 12.143; 12.1566; 12.1695; 12.1817; 12.193; 12.2035; 12.213; 12.2216; 12.2293; 12.2358; 12.2414; 12.2459; 12.2492; 12.2515; 12.2526; 12.2526; 
