0; 1.23093
0.04; 0.699031
0.08; 0.749846
0.12; 0.803068
0.16; 0.848432
0.2; 0.885717
0.24; 0.916576
0.28; 0.942637
0.32; 0.965156
0.36; 0.985044
0.4; 1.00294
0.44; 1.0193
0.48; 1.03444
0.52; 1.04861
0.56; 1.06195
0.6; 1.07461
0.64; 1.08668
0.68; 1.09823
0.72; 1.10931
0.76; 1.11999
0.8; 1.13029
0.84; 1.14026
0.88; 1.14991
0.92; 1.15927
0.96; 1.16836
1; 1.17719
1.04; 1.1858
1.08; 1.19418
1.12; 1.20235
1.16; 1.21032
1.2; 1.21811
1.24; 1.22571
1.28; 1.23315
1.32; 1.24042
1.36; 1.24754
1.4; 1.25451
1.44; 1.26134
1.48; 1.26802
1.52; 1.27458
1.56; 1.28101
1.6; 1.28731
1.64; 1.29349
1.68; 1.29955
1.72; 1.3055
1.76; 1.31135
1.8; 1.31708
1.84; 1.32271
1.88; 1.32824
1.92; 1.33367
1.96; 1.339
2; 1.34424
2.04; 1.34939
2.08; 1.35444
2.12; 1.35941
2.16; 1.36428
2.2; 1.36908
2.24; 1.37379
2.28; 1.37841
2.32; 1.38296
2.36; 1.38743
2.4; 1.39182
2.44; 1.39613
2.48; 1.40036
2.52; 1.40452
2.56; 1.40861
2.6; 1.41263
2.64; 1.41657
2.68; 1.42044
2.72; 1.42425
2.76; 1.42798
2.8; 1.43165
2.84; 1.43525
2.88; 1.43879
2.92; 1.44226
2.96; 1.44566
3; 1.449
3.04; 1.45228
3.08; 1.4555
3.12; 1.45866
3.16; 1.46175
3.2; 1.46479
3.24; 1.46777
3.28; 1.47068
3.32; 1.47354
3.36; 1.47635
3.4; 1.47909
3.44; 1.48178
3.48; 1.48442
3.52; 1.487
3.56; 1.48952
3.6; 1.49199
3.64; 1.49441
3.68; 1.49677
3.72; 1.49909
3.76; 1.50135
3.8; 1.50356
3.84; 1.50571
3.88; 1.50782
3.92; 1.50988
3.96; 1.51189
4; 1.51385
4.04; 1.51576
4.08; 1.51762
4.12; 1.51944
4.16; 1.52121
4.2; 1.52293
4.24; 1.52461
4.28; 1.52624
4.32; 1.52782
4.36; 1.52936
4.4; 1.53086
4.44; 1.53231
4.48; 1.53371
4.52; 1.53508
4.56; 1.5364
4.6; 1.53768
4.64; 1.53891
4.68; 1.5401
4.72; 1.54126
4.76; 1.54237
4.8; 1.54344
4.84; 1.54447
4.88; 1.54545
4.92; 1.5464
4.96; 1.54731
5; 1.54818
5.04; 1.54902
5.08; 1.54981
5.12; 1.55057
5.16; 1.55128
5.2; 1.55196
5.24; 1.55261
5.28; 1.55321
5.32; 1.55378
5.36; 1.55432
5.4; 1.55482
5.44; 1.55528
5.48; 1.55571
5.52; 1.5561
5.56; 1.55646
5.6; 1.55678
5.64; 1.55707
5.68; 1.55733
5.72; 1.55755
5.76; 1.55774
5.8; 1.55789
5.84; 1.55802
5.88; 1.55811
5.92; 1.55817
5.96; 1.5582
6; 1.5582
6.04; 1.55816
6.08; 1.5581
6.12; 1.558
6.16; 1.55787
6.2; 1.55772
6.24; 1.55753
6.28; 1.55732
6.32; 1.55707
6.36; 1.5568
6.4; 1.5565
6.44; 1.55617
6.48; 1.55581
6.52; 1.55542
6.56; 1.555
6.6; 1.55456
6.64; 1.55409
6.68; 1.5536
6.72; 1.55307
6.76; 1.55252
6.8; 1.55195
6.84; 1.55135
6.88; 1.55072
6.92; 1.55007
6.96; 1.54939
7; 1.54869
7.04; 1.54796
7.08; 1.54721
7.12; 1.54643
7.16; 1.54563
7.2; 1.5448
7.24; 1.54396
7.28; 1.54308
7.32; 1.54219
7.36; 1.54127
7.4; 1.54033
7.44; 1.53937
7.48; 1.53838
7.52; 1.53737
7.56; 1.53634
7.6; 1.53529
7.64; 1.53422
7.68; 1.53313
7.72; 1.53201
7.76; 1.53088
7.8; 1.52972
7.84; 1.52854
7.88; 1.52735
7.92; 1.52613
7.96; 1.52489
8; 1.52363
8.04; 1.52236
8.08; 1.52106
8.12; 1.51975
8.16; 1.51842
8.2; 1.51706
8.24; 1.51569
8.28; 1.51431
8.32; 1.5129
8.36; 1.51147
8.4; 1.51003
8.44; 1.50857
8.48; 1.5071
8.52; 1.5056
8.56; 1.50409
8.6; 1.50256
8.64; 1.50102
8.68; 1.49946
8.72; 1.49788
8.76; 1.49629
8.8; 1.49468
8.84; 1.49305
8.88; 1.49141
8.92; 1.48975
8.96; 1.48808
9; 1.4864
9.04; 1.48469
9.08; 1.48298
9.12; 1.48125
9.16; 1.4795
9.2; 1.47774
9.24; 1.47597
9.28; 1.47418
9.32; 1.47238
9.36; 1.47057
9.4; 1.46874
9.44; 1.4669
9.48; 1.46504
9.52; 1.46318
9.56; 1.4613
9.6; 1.4594
9.64; 1.4575
9.68; 1.45558
9.72; 1.45365
9.76; 1.45171
9.8; 1.44975
9.84; 1.44779
9.88; 1.44581
9.92; 1.44382
9.96; 1.44182
10; 1.43981
10.04; 1.43779
10.08; 1.43575
10.12; 1.43371
10.16; 1.43165
10.2; 1.42959
10.24; 1.42751
10.28; 1.42542
10.32; 1.42333
10.36; 1.42122
10.4; 1.4191
10.44; 1.41698
10.48; 1.41484
10.52; 1.4127
10.56; 1.41054
10.6; 1.40838
10.64; 1.40621
10.68; 1.40402
10.72; 1.40183
10.76; 1.39963
10.8; 1.39743
10.84; 1.39521
10.88; 1.39298
10.92; 1.39075
10.96; 1.38851
11; 1.38626
11.04; 1.384
11.08; 1.38174
11.12; 1.37946
11.16; 1.37718
11.2; 1.3749
11.24; 1.3726
11.28; 1.3703
11.32; 1.36799
11.36; 1.36567
11.4; 1.36335
11.44; 1.36102
11.48; 1.35868
11.52; 1.35634
11.56; 1.35399
11.6; 1.35163
11.64; 1.34927
11.68; 1.3469
11.72; 1.34453
11.76; 1.34215
11.8; 1.33976
11.84; 1.33737
11.88; 1.33497
11.92; 1.33257
11.96; 1.33016
12; 1.32775
12.04; 1.32533
12.08; 1.3229
12.12; 1.32047
12.16; 1.31804
12.2; 1.3156
12.24; 1.31315
12.28; 1.31071
12.32; 1.30825
12.36; 1.30579
12.4; 1.30333
12.44; 1.30087
12.48; 1.29839
12.52; 1.29592
12.56; 1.29344
12.6; 1.29096
12.64; 1.28847
12.68; 1.28598
12.72; 1.28349
12.76; 1.28099
12.8; 1.27849
12.84; 1.27598
12.88; 1.27347
12.92; 1.27096
12.96; 1.26844
13; 1.26593
13.04; 1.2634
13.08; 1.26088
13.12; 1.25835
13.16; 1.25582
13.2; 1.25329
13.24; 1.25075
13.28; 1.24822
13.32; 1.24568
13.36; 1.24313
13.4; 1.24059
13.44; 1.23804
13.48; 1.23549
13.52; 1.23294
13.56; 1.23038
13.6; 1.22783
13.64; 1.22527
13.68; 1.22271
13.72; 1.22015
13.76; 1.21758
13.8; 1.21502
13.84; 1.21245
13.88; 1.20988
13.92; 1.20731
13.96; 1.20474
14; 1.20217
14.04; 1.19959
14.08; 1.19702
14.12; 1.19444
14.16; 1.19186
14.2; 1.18928
14.24; 1.1867
14.28; 1.18412
14.32; 1.18154
14.36; 1.17896
14.4; 1.17638
14.44; 1.17379
14.48; 1.17121
14.52; 1.16862
14.56; 1.16604
14.6; 1.16345
14.64; 1.16086
14.68; 1.15828
14.72; 1.15569
14.76; 1.1531
14.8; 1.15052
14.84; 1.14793
14.88; 1.14534
14.92; 1.14275
14.96; 1.14017
15; 1.13758
15.04; 1.13499
15.08; 1.13241
15.12; 1.12982
15.16; 1.12723
15.2; 1.12465
15.24; 1.12206
15.28; 1.11947
15.32; 1.11689
15.36; 1.11431
15.4; 1.11172
15.44; 1.10914
15.48; 1.10656
15.52; 1.10397
15.56; 1.10139
15.6; 1.09881
15.64; 1.09623
15.68; 1.09366
15.72; 1.09108
15.76; 1.0885
15.8; 1.08593
15.84; 1.08335
15.88; 1.08078
15.92; 1.07821
15.96; 1.07564
16; 1.07307
16.04; 1.0705
16.08; 1.06793
16.12; 1.06537
16.16; 1.0628
16.2; 1.06024
16.24; 1.05768
16.28; 1.05512
16.32; 1.05256
16.36; 1.05001
16.4; 1.04745
16.44; 1.0449
16.48; 1.04235
16.52; 1.0398
16.56; 1.03725
16.6; 1.0347
16.64; 1.03216
16.68; 1.02962
16.72; 1.02708
16.76; 1.02454
16.8; 1.022
16.84; 1.01947
16.88; 1.01694
16.92; 1.01441
16.96; 1.01188
17; 1.00935
17.04; 1.00683
17.08; 1.00431
17.12; 1.00179
17.16; 0.99927
17.2; 0.996756
17.24; 0.994244
17.28; 0.991734
17.32; 0.989226
17.36; 0.986721
17.4; 0.984219
17.44; 0.981719
17.48; 0.979221
17.52; 0.976726
17.56; 0.974234
17.6; 0.971744
17.64; 0.969257
17.68; 0.966772
17.72; 0.964291
17.76; 0.961812
17.8; 0.959335
17.84; 0.956862
17.88; 0.954391
17.92; 0.951923
17.96; 0.949458
18; 0.946995
18.04; 0.944536
18.08; 0.94208
18.12; 0.939626
18.16; 0.937175
18.2; 0.934728
18.24; 0.932283
18.28; 0.929842
18.32; 0.927403
18.36; 0.924968
18.4; 0.922535
18.44; 0.920106
18.48; 0.91768
18.52; 0.915257
18.56; 0.912837
18.6; 0.910421
18.64; 0.908008
18.68; 0.905598
18.72; 0.903191
18.76; 0.900787
18.8; 0.898387
18.84; 0.89599
18.88; 0.893596
18.92; 0.891206
18.96; 0.888819
19; 0.886436
19.04; 0.884056
19.08; 0.881679
19.12; 0.879306
19.16; 0.876936
19.2; 0.87457
19.24; 0.872207
19.28; 0.869848
19.32; 0.867493
19.36; 0.86514
19.4; 0.862792
19.44; 0.860447
19.48; 0.858105
19.52; 0.855768
19.56; 0.853433
19.6; 0.851103
19.64; 0.848776
19.68; 0.846453
19.72; 0.844133
19.76; 0.841817
19.8; 0.839505
19.84; 0.837197
19.88; 0.834892
19.92; 0.832591
19.96; 0.830294
20; 0.828001
20.04; 0.825711
20.08; 0.823426
20.12; 0.821144
20.16; 0.818865
20.2; 0.816591
20.24; 0.814321
20.28; 0.812054
20.32; 0.809791
20.36; 0.807533
20.4; 0.805278
20.44; 0.803027
20.48; 0.80078
20.52; 0.798536
20.56; 0.796297
20.6; 0.794062
20.64; 0.79183
20.68; 0.789603
20.72; 0.78738
20.76; 0.78516
20.8; 0.782945
20.84; 0.780733
20.88; 0.778526
20.92; 0.776323
20.96; 0.774123
21; 0.771928
21.04; 0.769737
21.08; 0.76755
21.12; 0.765366
21.16; 0.763187
21.2; 0.761012
21.24; 0.758842
21.28; 0.756675
21.32; 0.754512
21.36; 0.752353
21.4; 0.750199
21.44; 0.748049
21.48; 0.745902
21.52; 0.74376
21.56; 0.741622
21.6; 0.739489
21.64; 0.737359
21.68; 0.735233
21.72; 0.733112
21.76; 0.730995
21.8; 0.728882
21.84; 0.726773
21.88; 0.724669
21.92; 0.722568
21.96; 0.720472
22; 0.71838
22.04; 0.716292
22.08; 0.714209
22.12; 0.712129
22.16; 0.710054
22.2; 0.707983
22.24; 0.705917
22.28; 0.703854
22.32; 0.701796
22.36; 0.699742
22.4; 0.697692
22.44; 0.695647
22.48; 0.693606
22.52; 0.691569
22.56; 0.689536
22.6; 0.687507
22.64; 0.685483
22.68; 0.683463
22.72; 0.681448
22.76; 0.679436
22.8; 0.677429
22.84; 0.675426
22.88; 0.673428
22.92; 0.671434
22.96; 0.669444
23; 0.667458
23.04; 0.665476
23.08; 0.663499
23.12; 0.661527
23.16; 0.659558
23.2; 0.657594
23.24; 0.655634
23.28; 0.653678
23.32; 0.651727
23.36; 0.64978
23.4; 0.647837
23.44; 0.645899
23.48; 0.643964
23.52; 0.642035
23.56; 0.640109
23.6; 0.638188
23.64; 0.636271
23.68; 0.634358
23.72; 0.63245
23.76; 0.630546
23.8; 0.628646
23.84; 0.626751
23.88; 0.62486
23.92; 0.622973
23.96; 0.62109
24; 0.619212
24.04; 0.617338
24.08; 0.615469
24.12; 0.613603
24.16; 0.611742
24.2; 0.609886
24.24; 0.608033
24.28; 0.606185
24.32; 0.604341
24.36; 0.602502
24.4; 0.600667
24.44; 0.598836
24.48; 0.597009
24.52; 0.595187
24.56; 0.593369
24.6; 0.591555
24.64; 0.589746
24.68; 0.58794
24.72; 0.586139
24.76; 0.584343
24.8; 0.58255
24.84; 0.580762
24.88; 0.578979
24.92; 0.577199
24.96; 0.575424
25; 0.573653
25.04; 0.571886
25.08; 0.570124
25.12; 0.568365
25.16; 0.566611
25.2; 0.564862
25.24; 0.563116
25.28; 0.561375
25.32; 0.559638
25.36; 0.557905
25.4; 0.556177
25.44; 0.554453
25.48; 0.552733
25.52; 0.551017
25.56; 0.549306
25.6; 0.547598
25.64; 0.545895
25.68; 0.544196
25.72; 0.542502
25.76; 0.540811
25.8; 0.539125
25.84; 0.537443
25.88; 0.535765
25.92; 0.534092
25.96; 0.532422
26; 0.530757
26.04; 0.529096
26.08; 0.527439
26.12; 0.525786
26.16; 0.524138
26.2; 0.522493
26.24; 0.520853
26.28; 0.519217
26.32; 0.517585
26.36; 0.515958
26.4; 0.514334
26.44; 0.512715
26.48; 0.511099
26.52; 0.509488
26.56; 0.507881
26.6; 0.506278
26.64; 0.50468
26.68; 0.503085
26.72; 0.501495
26.76; 0.499908
26.8; 0.498326
26.84; 0.496748
26.88; 0.495174
26.92; 0.493604
26.96; 0.492038
27; 0.490476
27.04; 0.488918
27.08; 0.487364
27.12; 0.485815
27.16; 0.484269
27.2; 0.482728
27.24; 0.48119
27.28; 0.479657
27.32; 0.478127
27.36; 0.476602
27.4; 0.475081
27.44; 0.473563
27.48; 0.47205
27.52; 0.470541
27.56; 0.469036
27.6; 0.467534
27.64; 0.466037
27.68; 0.464544
27.72; 0.463055
27.76; 0.461569
27.8; 0.460088
27.84; 0.458611
27.88; 0.457137
27.92; 0.455668
27.96; 0.454202
28; 0.452741
28.04; 0.451283
28.08; 0.44983
28.12; 0.44838
28.16; 0.446934
28.2; 0.445492
28.24; 0.444054
28.28; 0.44262
28.32; 0.44119
28.36; 0.439764
28.4; 0.438342
28.44; 0.436923
28.48; 0.435508
28.52; 0.434098
28.56; 0.432691
28.6; 0.431288
28.64; 0.429889
28.68; 0.428493
28.72; 0.427102
28.76; 0.425714
28.8; 0.42433
28.84; 0.42295
28.88; 0.421574
28.92; 0.420202
28.96; 0.418833
29; 0.417468
29.04; 0.416107
29.08; 0.41475
29.12; 0.413397
29.16; 0.412047
29.2; 0.410701
29.24; 0.409359
29.28; 0.40802
29.32; 0.406686
29.36; 0.405355
29.4; 0.404028
29.44; 0.402704
29.48; 0.401384
29.52; 0.400068
29.56; 0.398756
29.6; 0.397447
29.64; 0.396142
29.68; 0.394841
29.72; 0.393544
29.76; 0.39225
29.8; 0.390959
29.84; 0.389673
29.88; 0.38839
29.92; 0.38711
29.96; 0.385835
30; 0.384563
